_id,_time,code,value,category
1834,Tue Sep 02 17:08:06 KST 2014,42750320,1855.8781794205497,LG
1835,Tue Sep 02 17:08:06 KST 2014,42750330,908.7305773045762,LG
1836,Tue Sep 02 17:08:06 KST 2014,42750340,6.634499698693592,MVNO
1837,Tue Sep 02 17:08:06 KST 2014,42750350,1454.3006061000622,KT
1838,Tue Sep 02 17:08:06 KST 2014,42750360,1571.828040290344,SKT
1839,Tue Sep 02 17:08:06 KST 2014,42750370,228.92721007741656,LG
1840,Tue Sep 02 17:08:06 KST 2014,42760250,1010.1395508509125,LG
1841,Tue Sep 02 17:08:06 KST 2014,42760310,1259.930825284033,SKT
1842,Tue Sep 02 17:08:06 KST 2014,42760320,1142.7248964791813,LG
1843,Tue Sep 02 17:08:06 KST 2014,42760330,412.89505014801534,KT
1844,Tue Sep 02 17:08:06 KST 2014,42760340,245.7371125368175,KT
1845,Tue Sep 02 17:08:06 KST 2014,42760350,1418.2416344387532,SKT
1846,Tue Sep 02 17:08:06 KST 2014,42760360,41.4868087442916,SKT
1847,Tue Sep 02 17:08:06 KST 2014,42760380,1168.670324659121,KT
1848,Tue Sep 02 17:08:06 KST 2014,42770250,970.9770649924044,MVNO
1849,Tue Sep 02 17:08:06 KST 2014,42770253,20.93474975071739,MVNO
1850,Tue Sep 02 17:08:06 KST 2014,42770256,1185.0864781837963,SKT
1851,Tue Sep 02 17:08:06 KST 2014,42770259,1047.943865177368,SKT
1852,Tue Sep 02 17:08:06 KST 2014,42770310,541.7046193630274,SKT
1853,Tue Sep 02 17:08:06 KST 2014,42770320,569.6054793517061,KT
1854,Tue Sep 02 17:08:06 KST 2014,42770330,342.5919584828582,SKT
1855,Tue Sep 02 17:08:06 KST 2014,42770340,318.48929484716564,LG
1856,Tue Sep 02 17:08:06 KST 2014,42770350,48.705563950948495,MVNO
1857,Tue Sep 02 17:08:06 KST 2014,42780250,308.0678248457082,KT
1858,Tue Sep 02 17:08:06 KST 2014,42780253,957.9422954359437,SKT
1859,Tue Sep 02 17:08:06 KST 2014,42780256,1710.9091146011983,MVNO
1860,Tue Sep 02 17:08:06 KST 2014,42780259,1965.6962546462803,KT
1861,Tue Sep 02 17:08:06 KST 2014,42780310,466.8644213964714,KT
1862,Tue Sep 02 17:08:06 KST 2014,42780320,1039.2818827820704,SKT
1863,Tue Sep 02 17:08:06 KST 2014,42780330,164.550135352842,KT
1864,Tue Sep 02 17:08:06 KST 2014,42790250,1705.2355446755262,SKT
1865,Tue Sep 02 17:08:06 KST 2014,42790310,1176.856570046331,LG
1866,Tue Sep 02 17:08:06 KST 2014,42790320,752.9370919675699,SKT
1867,Tue Sep 02 17:08:06 KST 2014,42790330,1455.1015694036817,KT
1868,Tue Sep 02 17:08:06 KST 2014,42790340,1772.6731047491257,MVNO
1869,Tue Sep 02 17:08:06 KST 2014,42800250,694.3447196496489,KT
1870,Tue Sep 02 17:08:06 KST 2014,42800310,409.84801429616306,SKT
1871,Tue Sep 02 17:08:06 KST 2014,42800320,1153.6159104659391,KT
1872,Tue Sep 02 17:08:06 KST 2014,42800330,1840.775704771314,LG
1873,Tue Sep 02 17:08:06 KST 2014,42800340,405.09396591963616,LG
1874,Tue Sep 02 17:08:06 KST 2014,42810250,1856.1038763623324,KT
1875,Tue Sep 02 17:08:06 KST 2014,42810310,488.89668798559813,MVNO
1876,Tue Sep 02 17:08:06 KST 2014,42810320,550.396878048858,LG
1877,Tue Sep 02 17:08:06 KST 2014,42810330,1399.958253104483,SKT
1878,Tue Sep 02 17:08:06 KST 2014,42810340,731.1282892127529,LG
1879,Tue Sep 02 17:08:06 KST 2014,42810350,653.2968136466335,KT
1880,Tue Sep 02 17:08:06 KST 2014,42820250,1060.784888548741,KT
1881,Tue Sep 02 17:08:06 KST 2014,42820253,184.16260445147765,LG
1882,Tue Sep 02 17:08:06 KST 2014,42820310,417.0535724407016,MVNO
1883,Tue Sep 02 17:08:06 KST 2014,42820320,892.0840366028355,MVNO
1884,Tue Sep 02 17:08:06 KST 2014,42820330,1256.625346621852,KT
1885,Tue Sep 02 17:08:06 KST 2014,42830250,77.93273176366196,MVNO
1886,Tue Sep 02 17:08:06 KST 2014,42830310,1316.4241719172826,MVNO
1887,Tue Sep 02 17:08:06 KST 2014,42830320,1184.1697542593965,KT
1888,Tue Sep 02 17:08:06 KST 2014,42830330,263.5475286219899,SKT
1889,Tue Sep 02 17:08:06 KST 2014,42830340,327.9690836189089,MVNO
1890,Tue Sep 02 17:08:06 KST 2014,42830350,1601.7128745113494,SKT
1891,Tue Sep 02 17:08:06 KST 2014,43111525,488.34267561144014,KT
1892,Tue Sep 02 17:08:06 KST 2014,43111545,241.21441810803674,MVNO
1893,Tue Sep 02 17:08:06 KST 2014,43111580,1348.440489137281,SKT
1894,Tue Sep 02 17:08:06 KST 2014,43111590,725.9120678921927,KT
1895,Tue Sep 02 17:08:06 KST 2014,43111600,369.7140928974062,LG
1896,Tue Sep 02 17:08:06 KST 2014,43111610,1550.7568233521797,LG
1897,Tue Sep 02 17:08:06 KST 2014,43111620,916.0375127112222,LG
1898,Tue Sep 02 17:08:06 KST 2014,43111670,139.45101910368342,LG
1899,Tue Sep 02 17:08:06 KST 2014,43111680,9.800650902913864,LG
1900,Tue Sep 02 17:08:06 KST 2014,43111690,32.542550919826716,SKT
1901,Tue Sep 02 17:08:06 KST 2014,43111720,1271.1344312955887,LG
1902,Tue Sep 02 17:08:06 KST 2014,43111730,478.73142391526244,LG
1903,Tue Sep 02 17:08:06 KST 2014,43111790,1477.2689222964912,SKT
1904,Tue Sep 02 17:08:06 KST 2014,43113630,47.51850914080402,KT
1905,Tue Sep 02 17:08:06 KST 2014,43113640,1652.3571640073715,SKT
1906,Tue Sep 02 17:08:06 KST 2014,43113650,257.0345473057142,MVNO
1907,Tue Sep 02 17:08:06 KST 2014,43113660,1417.6945101516014,LG
1908,Tue Sep 02 17:08:06 KST 2014,43113700,1763.879391147172,SKT
1909,Tue Sep 02 17:08:06 KST 2014,43113722,1168.087551311701,LG
1910,Tue Sep 02 17:08:06 KST 2014,43113723,1517.1851266686374,SKT
1911,Tue Sep 02 17:08:06 KST 2014,43113727,1093.3778787716483,MVNO
1912,Tue Sep 02 17:08:06 KST 2014,43113728,1669.2202381666432,MVNO
1913,Tue Sep 02 17:08:06 KST 2014,43113741,1723.644805067699,LG
1914,Tue Sep 02 17:08:06 KST 2014,43113742,540.5689484768013,SKT
1915,Tue Sep 02 17:08:06 KST 2014,43113747,1226.168383599892,MVNO
1916,Tue Sep 02 17:08:06 KST 2014,43113751,967.5543136604437,LG
1917,Tue Sep 02 17:08:06 KST 2014,43113756,858.1457834154719,MVNO
1918,Tue Sep 02 17:08:06 KST 2014,43113760,1276.6851876003916,LG
1919,Tue Sep 02 17:08:06 KST 2014,43113770,1568.7203932884718,MVNO
1920,Tue Sep 02 17:08:06 KST 2014,43113780,988.3069632840087,KT
1921,Tue Sep 02 17:08:06 KST 2014,43130250,1728.5502085315643,SKT
1922,Tue Sep 02 17:08:06 KST 2014,43130310,820.7316968036479,MVNO
1923,Tue Sep 02 17:08:06 KST 2014,43130325,1833.1545873932198,KT
1924,Tue Sep 02 17:08:06 KST 2014,43130330,1797.452563861374,KT
1925,Tue Sep 02 17:08:06 KST 2014,43130350,422.18131842421576,MVNO
1926,Tue Sep 02 17:08:06 KST 2014,43130360,1446.871516899919,SKT
1927,Tue Sep 02 17:08:06 KST 2014,43130370,1747.483386822057,MVNO
1928,Tue Sep 02 17:08:06 KST 2014,43130380,1540.735659567241,KT
1929,Tue Sep 02 17:08:06 KST 2014,43130390,743.297011326584,LG
1930,Tue Sep 02 17:08:06 KST 2014,43130400,1126.686462297107,KT
1931,Tue Sep 02 17:08:06 KST 2014,43130410,1963.7049404101128,MVNO
1932,Tue Sep 02 17:08:06 KST 2014,43130420,1762.1757888141244,SKT
1933,Tue Sep 02 17:08:06 KST 2014,43130430,1212.4667364606205,KT
1934,Tue Sep 02 17:08:06 KST 2014,43130515,1425.7300128851355,SKT
1935,Tue Sep 02 17:08:06 KST 2014,43130535,1181.992498398192,KT
1936,Tue Sep 02 17:08:06 KST 2014,43130540,1687.86172703223,MVNO
1937,Tue Sep 02 17:08:06 KST 2014,43130550,941.1279403377674,MVNO
1938,Tue Sep 02 17:08:06 KST 2014,43130560,1705.871619399158,LG
1939,Tue Sep 02 17:08:06 KST 2014,43130571,512.3052986593996,MVNO
1940,Tue Sep 02 17:08:06 KST 2014,43130580,237.89286641176304,SKT
1941,Tue Sep 02 17:08:06 KST 2014,43130605,1653.6077715078015,SKT
1942,Tue Sep 02 17:08:06 KST 2014,43130610,1971.3765690152795,KT
1943,Tue Sep 02 17:08:06 KST 2014,43130625,804.3135535733718,MVNO
1944,Tue Sep 02 17:08:06 KST 2014,43130630,935.5674477084347,KT
1945,Tue Sep 02 17:08:06 KST 2014,43130640,187.9639781688124,SKT
1946,Tue Sep 02 17:08:06 KST 2014,43150250,395.56208202118654,MVNO
1947,Tue Sep 02 17:08:06 KST 2014,43150310,1427.815317895595,SKT
1948,Tue Sep 02 17:08:06 KST 2014,43150320,1289.9087006084612,MVNO
1949,Tue Sep 02 17:08:06 KST 2014,43150330,199.71822675044925,LG
1950,Tue Sep 02 17:08:06 KST 2014,43150340,857.3948137368836,SKT
1951,Tue Sep 02 17:08:06 KST 2014,43150350,1105.4405789590594,SKT
1952,Tue Sep 02 17:08:06 KST 2014,43150360,1145.8617591178033,SKT
1953,Tue Sep 02 17:08:06 KST 2014,43150380,410.6762213195717,LG
1954,Tue Sep 02 17:08:06 KST 2014,43150510,1376.0014555813284,SKT
1955,Tue Sep 02 17:08:06 KST 2014,43150515,1529.7964851857444,KT
1956,Tue Sep 02 17:08:06 KST 2014,43150525,348.5603789049779,LG
1957,Tue Sep 02 17:08:06 KST 2014,43150535,1321.311285667765,LG
1958,Tue Sep 02 17:08:06 KST 2014,43150545,414.8181939660474,KT
1959,Tue Sep 02 17:08:06 KST 2014,43150560,1587.8685107290812,MVNO
1960,Tue Sep 02 17:08:06 KST 2014,43150575,1470.452256141885,KT
1961,Tue Sep 02 17:08:06 KST 2014,43150590,109.77618064520341,MVNO
1962,Tue Sep 02 17:08:06 KST 2014,43150605,385.976475065837,LG
1963,Tue Sep 02 17:08:06 KST 2014,43710250,383.6674696420905,KT
1964,Tue Sep 02 17:08:06 KST 2014,43710253,1140.7761104017934,LG
1965,Tue Sep 02 17:08:06 KST 2014,43710310,1603.170951314696,SKT
1966,Tue Sep 02 17:08:06 KST 2014,43710320,379.4894528328002,LG
1967,Tue Sep 02 17:08:06 KST 2014,43710330,284.243436639687,LG
1968,Tue Sep 02 17:08:06 KST 2014,43710340,1801.1508272668957,MVNO
1969,Tue Sep 02 17:08:06 KST 2014,43710350,710.2408682066789,KT
1970,Tue Sep 02 17:08:06 KST 2014,43710360,861.4963291045618,SKT
1971,Tue Sep 02 17:08:06 KST 2014,43710370,26.14933941026637,SKT
1972,Tue Sep 02 17:08:06 KST 2014,43710380,845.5027806634047,LG
1973,Tue Sep 02 17:08:06 KST 2014,43710390,810.594861031098,SKT
1974,Tue Sep 02 17:08:06 KST 2014,43710400,1900.2814307094336,LG
1975,Tue Sep 02 17:08:06 KST 2014,43710410,890.5357108232012,LG
1976,Tue Sep 02 17:08:06 KST 2014,43710430,221.21498133640605,MVNO
1977,Tue Sep 02 17:08:06 KST 2014,43720250,1656.7453201866663,MVNO
1978,Tue Sep 02 17:08:06 KST 2014,43720315,1497.216167985378,LG
1979,Tue Sep 02 17:08:06 KST 2014,43720325,745.2540289016391,LG
1980,Tue Sep 02 17:08:06 KST 2014,43720330,1483.8736129087317,KT
1981,Tue Sep 02 17:08:06 KST 2014,43720340,709.8260617573934,KT
1982,Tue Sep 02 17:08:06 KST 2014,43720350,240.833638163499,MVNO
1983,Tue Sep 02 17:08:06 KST 2014,43720360,180.00161368418222,SKT
1984,Tue Sep 02 17:08:06 KST 2014,43720370,603.4943307737768,SKT
1985,Tue Sep 02 17:08:06 KST 2014,43720385,418.42760242497206,MVNO
1986,Tue Sep 02 17:08:06 KST 2014,43720390,1480.9299529372847,MVNO
1987,Tue Sep 02 17:08:06 KST 2014,43720400,1515.0881848764113,SKT
1988,Tue Sep 02 17:08:06 KST 2014,43730250,640.9457504870655,SKT
1989,Tue Sep 02 17:08:06 KST 2014,43730310,1506.5982593726899,MVNO
1990,Tue Sep 02 17:08:06 KST 2014,43730320,54.56412723343259,SKT
1991,Tue Sep 02 17:08:06 KST 2014,43730330,1844.7570887565548,SKT
1992,Tue Sep 02 17:08:06 KST 2014,43730340,30.431186209562686,MVNO
1993,Tue Sep 02 17:08:06 KST 2014,43730350,1915.6837765169619,MVNO
1994,Tue Sep 02 17:08:06 KST 2014,43730360,1395.891505586454,LG
1995,Tue Sep 02 17:08:06 KST 2014,43730370,1677.0170686643696,LG
1996,Tue Sep 02 17:08:06 KST 2014,43730380,19.774082172096477,LG
1997,Tue Sep 02 17:08:06 KST 2014,43740250,1276.9886810701053,SKT
1998,Tue Sep 02 17:08:06 KST 2014,43740310,1296.3466078625472,KT
1999,Tue Sep 02 17:08:06 KST 2014,43740320,128.63479348575189,KT
2000,Tue Sep 02 17:08:06 KST 2014,43740335,143.43604212168452,SKT
2001,Tue Sep 02 17:08:06 KST 2014,43740340,1871.0767079568,SKT
2002,Tue Sep 02 17:08:06 KST 2014,43740350,150.90817554636834,SKT
2003,Tue Sep 02 17:08:06 KST 2014,43740360,1718.1556187196206,KT
2004,Tue Sep 02 17:08:06 KST 2014,43740370,1602.1370244360683,LG
2005,Tue Sep 02 17:08:06 KST 2014,43740380,457.1479658318091,KT
2006,Tue Sep 02 17:08:06 KST 2014,43740390,767.0639244919932,MVNO
2007,Tue Sep 02 17:08:06 KST 2014,43740400,1089.6703620452267,KT
2008,Tue Sep 02 17:08:06 KST 2014,43750250,9.60524410441983,KT
2009,Tue Sep 02 17:08:06 KST 2014,43750310,1027.9713700356406,MVNO
2010,Tue Sep 02 17:08:06 KST 2014,43750320,1439.57742284601,LG
2011,Tue Sep 02 17:08:06 KST 2014,43750330,279.4082774096811,KT
2012,Tue Sep 02 17:08:06 KST 2014,43750340,118.62117678727047,SKT
2013,Tue Sep 02 17:08:06 KST 2014,43750350,761.4842337270638,KT
2014,Tue Sep 02 17:08:06 KST 2014,43750370,1393.9624412290018,KT
2015,Tue Sep 02 17:08:06 KST 2014,43760250,652.0080267242605,SKT
2016,Tue Sep 02 17:08:06 KST 2014,43760310,1128.770695417051,LG
2017,Tue Sep 02 17:08:06 KST 2014,43760320,930.997794440459,MVNO
2018,Tue Sep 02 17:08:06 KST 2014,43760330,1470.7878858511583,KT
2019,Tue Sep 02 17:08:06 KST 2014,43760340,212.010886512668,KT
2020,Tue Sep 02 17:08:06 KST 2014,43760350,1815.2255425896994,LG
2021,Tue Sep 02 17:08:06 KST 2014,43760360,1737.4101005182386,LG
2022,Tue Sep 02 17:08:06 KST 2014,43760370,189.7992025150102,MVNO
2023,Tue Sep 02 17:08:06 KST 2014,43760390,1680.7487927618572,LG
2024,Tue Sep 02 17:08:06 KST 2014,43760400,1929.9912826817745,LG
2025,Tue Sep 02 17:08:06 KST 2014,43760410,1723.1678765589966,SKT
2026,Tue Sep 02 17:08:06 KST 2014,43770250,322.6440508273564,MVNO
2027,Tue Sep 02 17:08:06 KST 2014,43770253,915.8139269901035,SKT
2028,Tue Sep 02 17:08:06 KST 2014,43770310,545.7446400539885,SKT
2029,Tue Sep 02 17:08:06 KST 2014,43770320,1525.4251060456909,SKT
2030,Tue Sep 02 17:08:06 KST 2014,43770330,1009.7871304756317,KT
2031,Tue Sep 02 17:08:06 KST 2014,43770340,866.9219837292039,LG
2032,Tue Sep 02 17:08:06 KST 2014,43770350,1420.2265568088394,LG
2033,Tue Sep 02 17:08:06 KST 2014,43770360,767.9197851349869,SKT
2034,Tue Sep 02 17:08:06 KST 2014,43770370,945.1986504674481,KT
2035,Tue Sep 02 17:08:06 KST 2014,43785250,998.0271043087154,KT
2036,Tue Sep 02 17:08:06 KST 2014,43785310,1686.4201302993818,KT
2037,Tue Sep 02 17:08:06 KST 2014,43800250,611.8962619051482,SKT
2038,Tue Sep 02 17:08:06 KST 2014,43800253,757.7223057581459,LG
2039,Tue Sep 02 17:08:06 KST 2014,43800310,990.4554813609041,LG
2040,Tue Sep 02 17:08:06 KST 2014,43800320,938.0884114480607,SKT
2041,Tue Sep 02 17:08:06 KST 2014,43800330,197.91621797151228,MVNO
2042,Tue Sep 02 17:08:06 KST 2014,43800340,355.4678985793438,LG
2043,Tue Sep 02 17:08:06 KST 2014,43800350,984.0484433094696,MVNO
2044,Tue Sep 02 17:08:06 KST 2014,43800360,1932.7179557551415,SKT
2045,Tue Sep 02 17:08:06 KST 2014,44133250,766.0931467480362,MVNO
2046,Tue Sep 02 17:08:06 KST 2014,44133253,1888.5981445073623,MVNO
2047,Tue Sep 02 17:08:06 KST 2014,44133256,749.9764274233002,SKT
2048,Tue Sep 02 17:08:06 KST 2014,44131250,530.7007774313637,LG
2049,Tue Sep 02 17:08:06 KST 2014,44131310,836.4380575398184,LG
2050,Tue Sep 02 17:08:06 KST 2014,44131320,565.6756322689243,KT
2051,Tue Sep 02 17:08:06 KST 2014,44131330,1369.0863064864527,SKT
2052,Tue Sep 02 17:08:06 KST 2014,44131340,1162.0085583620394,KT
2053,Tue Sep 02 17:08:06 KST 2014,44131350,1854.7667425238,SKT
2054,Tue Sep 02 17:08:06 KST 2014,44131360,1539.3605504341292,MVNO
2055,Tue Sep 02 17:08:06 KST 2014,44131370,151.6048561238784,MVNO
2056,Tue Sep 02 17:08:06 KST 2014,44133310,802.8677552027319,KT
2057,Tue Sep 02 17:08:06 KST 2014,44131510,808.2410049003665,LG
2058,Tue Sep 02 17:08:06 KST 2014,44131520,386.1170218770825,MVNO
2059,Tue Sep 02 17:08:06 KST 2014,44131530,278.9248005369269,SKT
2060,Tue Sep 02 17:08:06 KST 2014,44131540,824.6775032301158,LG
2061,Tue Sep 02 17:08:06 KST 2014,44133510,1414.8032844412724,SKT
2062,Tue Sep 02 17:08:06 KST 2014,44133520,1378.22101639699,MVNO
2063,Tue Sep 02 17:08:06 KST 2014,44131550,1036.3259565469925,LG
2064,Tue Sep 02 17:08:06 KST 2014,44133530,1226.7257842761705,KT
2065,Tue Sep 02 17:08:06 KST 2014,44133540,64.63633925486354,SKT
2066,Tue Sep 02 17:08:06 KST 2014,44133550,164.40658845953942,LG
2067,Tue Sep 02 17:08:06 KST 2014,44133560,1247.7371914087137,SKT
2068,Tue Sep 02 17:08:06 KST 2014,44131580,1462.7578134749876,LG
2069,Tue Sep 02 17:08:06 KST 2014,44131590,502.58882029357596,LG
2070,Tue Sep 02 17:08:06 KST 2014,44133570,1257.7494525269092,SKT
2071,Tue Sep 02 17:08:06 KST 2014,44131560,847.3024992984098,KT
2072,Tue Sep 02 17:08:06 KST 2014,44131570,1357.636866255834,LG
2073,Tue Sep 02 17:08:06 KST 2014,44150250,246.51795631772666,KT
2074,Tue Sep 02 17:08:06 KST 2014,44150310,505.83381101998935,KT
2075,Tue Sep 02 17:08:06 KST 2014,44150320,15.359951275256725,MVNO
2076,Tue Sep 02 17:08:06 KST 2014,44150330,1573.691930877511,SKT
2077,Tue Sep 02 17:08:06 KST 2014,44150340,1513.092292850672,KT
2078,Tue Sep 02 17:08:06 KST 2014,44150350,1745.7560565167194,SKT
2079,Tue Sep 02 17:08:06 KST 2014,44150360,600.0626066699966,LG
2080,Tue Sep 02 17:08:06 KST 2014,44150370,968.1843124082434,LG
2081,Tue Sep 02 17:08:06 KST 2014,44150380,926.0649738630868,SKT
2082,Tue Sep 02 17:08:06 KST 2014,44150390,1888.1706268602725,SKT
2083,Tue Sep 02 17:08:06 KST 2014,44150400,1903.8955473477588,KT
2084,Tue Sep 02 17:08:06 KST 2014,44150510,746.7743627795479,MVNO
2085,Tue Sep 02 17:08:06 KST 2014,44150530,959.1570418563853,MVNO
2086,Tue Sep 02 17:08:06 KST 2014,44150540,705.8952812511415,LG
2087,Tue Sep 02 17:08:06 KST 2014,44150550,234.7714170047284,LG
2088,Tue Sep 02 17:08:06 KST 2014,44150560,1717.5985492764291,MVNO
2089,Tue Sep 02 17:08:06 KST 2014,44150570,1421.4729542490095,KT
2090,Tue Sep 02 17:08:06 KST 2014,44180250,1226.4487852053785,LG
2091,Tue Sep 02 17:08:06 KST 2014,44180310,73.37372842322166,LG
2092,Tue Sep 02 17:08:06 KST 2014,44180320,793.8614170179239,LG
2093,Tue Sep 02 17:08:06 KST 2014,44180330,362.69465667700564,KT
2094,Tue Sep 02 17:08:06 KST 2014,44180340,1150.8952348395087,LG
2095,Tue Sep 02 17:08:06 KST 2014,44180350,1559.1003211969835,MVNO
2096,Tue Sep 02 17:08:06 KST 2014,44180360,259.41986601247606,KT
2097,Tue Sep 02 17:08:06 KST 2014,44180380,652.6921412294209,SKT
2098,Tue Sep 02 17:08:06 KST 2014,44180390,1427.3017344700631,LG
2099,Tue Sep 02 17:08:06 KST 2014,44180400,45.418044419193336,SKT
2100,Tue Sep 02 17:08:06 KST 2014,44180410,932.3315275768861,SKT
2101,Tue Sep 02 17:08:06 KST 2014,44180515,1495.1262576040558,MVNO
2102,Tue Sep 02 17:08:06 KST 2014,44180525,1370.899797299053,KT
2103,Tue Sep 02 17:08:06 KST 2014,44180535,1836.903764667405,KT
2104,Tue Sep 02 17:08:06 KST 2014,44180545,1412.3252254978452,MVNO
2105,Tue Sep 02 17:08:06 KST 2014,44180565,825.3851173650403,SKT
2106,Tue Sep 02 17:08:06 KST 2014,44200250,1101.0379236777262,KT
2107,Tue Sep 02 17:08:06 KST 2014,44200310,892.2253201669783,KT
2108,Tue Sep 02 17:08:06 KST 2014,44200320,1615.0115083278438,LG
2109,Tue Sep 02 17:08:06 KST 2014,44200330,1962.476697172207,LG
2110,Tue Sep 02 17:08:06 KST 2014,44200350,1660.8401168237756,SKT
2111,Tue Sep 02 17:08:06 KST 2014,44200360,792.6837812569748,KT
2112,Tue Sep 02 17:08:06 KST 2014,44200370,1026.711055937858,LG
2113,Tue Sep 02 17:08:06 KST 2014,44200380,793.4520551000547,LG
2114,Tue Sep 02 17:08:06 KST 2014,44200390,1844.9097338605193,LG
2115,Tue Sep 02 17:08:06 KST 2014,44200400,986.7207358065189,SKT
2116,Tue Sep 02 17:08:06 KST 2014,44200410,1955.5965997069795,MVNO
2117,Tue Sep 02 17:08:06 KST 2014,44200570,976.3118516829367,SKT
2118,Tue Sep 02 17:08:06 KST 2014,44200580,142.53459010999248,SKT
2119,Tue Sep 02 17:08:06 KST 2014,44200590,1159.2331864527864,KT
2120,Tue Sep 02 17:08:06 KST 2014,44200600,1104.4200713146647,LG
2121,Tue Sep 02 17:08:06 KST 2014,44200610,1805.564012777198,KT
2122,Tue Sep 02 17:08:06 KST 2014,44200620,272.17392092103563,LG
2123,Tue Sep 02 17:08:06 KST 2014,44210250,1737.5407353061473,LG
2124,Tue Sep 02 17:08:06 KST 2014,44210310,1497.1474744069706,MVNO
2125,Tue Sep 02 17:08:06 KST 2014,44210320,1205.1043507359082,KT
2126,Tue Sep 02 17:08:06 KST 2014,44210330,981.193752509724,MVNO
2127,Tue Sep 02 17:08:06 KST 2014,44210340,336.3823751866743,KT
2128,Tue Sep 02 17:08:06 KST 2014,44210360,215.3337935007793,SKT
2129,Tue Sep 02 17:08:06 KST 2014,44210370,1565.226523899032,SKT
2130,Tue Sep 02 17:08:06 KST 2014,44210380,413.3593408627342,KT
2131,Tue Sep 02 17:08:06 KST 2014,44210390,259.8776768008738,KT
2132,Tue Sep 02 17:08:06 KST 2014,44210400,1854.5658515193704,SKT
2133,Tue Sep 02 17:08:06 KST 2014,44210510,867.6773468440887,KT
2134,Tue Sep 02 17:08:06 KST 2014,44210525,1272.7162901191166,MVNO
2135,Tue Sep 02 17:08:06 KST 2014,44210535,1684.8834431234127,LG
2136,Tue Sep 02 17:08:06 KST 2014,44210540,1437.2178940308884,SKT
2137,Tue Sep 02 17:08:06 KST 2014,44210550,1998.8392316924428,MVNO
2138,Tue Sep 02 17:08:06 KST 2014,44230250,1430.4867535498347,MVNO
2139,Tue Sep 02 17:08:06 KST 2014,44230253,762.7606409450076,MVNO
2140,Tue Sep 02 17:08:06 KST 2014,44230310,1922.3500502938705,KT
2141,Tue Sep 02 17:08:06 KST 2014,44230320,556.8861827769948,KT
2142,Tue Sep 02 17:08:06 KST 2014,44230330,275.2739347728789,SKT
2143,Tue Sep 02 17:08:06 KST 2014,44230340,1874.6021424919584,KT
2144,Tue Sep 02 17:08:06 KST 2014,44230350,899.2679218425021,LG
2145,Tue Sep 02 17:08:06 KST 2014,44230360,1887.7293631503842,MVNO
2146,Tue Sep 02 17:08:06 KST 2014,44230380,1085.4650176841465,KT
2147,Tue Sep 02 17:08:06 KST 2014,44230390,798.9701448472582,MVNO
2148,Tue Sep 02 17:08:06 KST 2014,44230400,253.69212535339435,MVNO
2149,Tue Sep 02 17:08:06 KST 2014,44230410,1213.9715973499808,SKT
2150,Tue Sep 02 17:08:06 KST 2014,44230420,10.779963268767315,MVNO
2151,Tue Sep 02 17:08:06 KST 2014,44230510,66.9353460860105,LG
2152,Tue Sep 02 17:08:06 KST 2014,44230520,714.5459053421465,SKT
2153,Tue Sep 02 17:08:06 KST 2014,44250310,770.2073289644992,SKT
2154,Tue Sep 02 17:08:06 KST 2014,44250315,1281.0012722789947,KT
2155,Tue Sep 02 17:08:06 KST 2014,44250320,236.59574678168218,KT
2156,Tue Sep 02 17:08:06 KST 2014,44250510,1037.8619106484475,LG
2157,Tue Sep 02 17:08:06 KST 2014,44710250,653.9699005434242,LG
2158,Tue Sep 02 17:08:06 KST 2014,44710310,977.3050388513597,MVNO
2159,Tue Sep 02 17:08:06 KST 2014,44710320,536.3474804779545,LG
2160,Tue Sep 02 17:08:06 KST 2014,44710330,144.3633240356614,LG
2161,Tue Sep 02 17:08:06 KST 2014,44710340,447.8882868754043,LG
2162,Tue Sep 02 17:08:06 KST 2014,44710350,24.50501700620416,MVNO
2163,Tue Sep 02 17:08:06 KST 2014,44710360,1049.8055618939147,KT
2164,Tue Sep 02 17:08:06 KST 2014,44710370,833.1409884968155,MVNO
2165,Tue Sep 02 17:08:06 KST 2014,44710380,1757.5673736099,MVNO
2166,Tue Sep 02 17:08:06 KST 2014,44710390,1311.4042202067355,MVNO
2167,Tue Sep 02 17:08:06 KST 2014,44730250,1946.6631567411973,LG
2168,Tue Sep 02 17:08:06 KST 2014,44730310,858.4759873688582,LG
2169,Tue Sep 02 17:08:06 KST 2014,44730320,1937.427735363593,MVNO
2170,Tue Sep 02 17:08:06 KST 2014,44730330,1584.7439603608182,MVNO
2171,Tue Sep 02 17:08:06 KST 2014,44730340,1387.670404079846,SKT
2172,Tue Sep 02 17:08:06 KST 2014,44730350,567.596974787852,SKT
2173,Tue Sep 02 17:08:06 KST 2014,44730360,1638.9286036891071,MVNO
2174,Tue Sep 02 17:08:06 KST 2014,44730370,1105.059328135774,LG
2175,Tue Sep 02 17:08:06 KST 2014,44760250,814.6224681191298,SKT
2176,Tue Sep 02 17:08:06 KST 2014,44760310,104.86987226452749,SKT
2177,Tue Sep 02 17:08:06 KST 2014,44760320,897.1909492940777,SKT
2178,Tue Sep 02 17:08:06 KST 2014,44760330,631.794063925027,KT
2179,Tue Sep 02 17:08:06 KST 2014,44760340,1139.0809014524082,LG
2180,Tue Sep 02 17:08:06 KST 2014,44760350,119.0162312746074,KT
2181,Tue Sep 02 17:08:06 KST 2014,44760360,153.01507134799303,SKT
2182,Tue Sep 02 17:08:06 KST 2014,44760370,1251.995347320647,MVNO
