_id,_time,value,x,y
1160,Tue Sep 02 16:46:48 KST 2014,2797,127.047,34.841
1159,Tue Sep 02 16:46:48 KST 2014,680,127.43436241063189,37.5792614045204
1157,Tue Sep 02 16:46:48 KST 2014,168,127.46,37.057
1156,Tue Sep 02 16:46:48 KST 2014,2303,126.82887173662357,37.541062551891265
1155,Tue Sep 02 16:46:48 KST 2014,2361,127.53669641374539,37.15573945456642
1154,Tue Sep 02 16:46:48 KST 2014,2132,128.346,36.794
1153,Tue Sep 02 16:46:48 KST 2014,1873,127.328,37.083
1152,Tue Sep 02 16:46:48 KST 2014,1636,127.43487173662356,37.63406255189127
1151,Tue Sep 02 16:46:48 KST 2014,1179,129.199,37.153
1148,Tue Sep 02 16:46:48 KST 2014,1432,128.485,35.594
1147,Tue Sep 02 16:46:48 KST 2014,803,128.845,36.731
1146,Tue Sep 02 16:46:48 KST 2014,649,128.91023213791513,37.40968263952953
1143,Tue Sep 02 16:46:48 KST 2014,2125,127.18692654232012,37.53153859259696
1142,Tue Sep 02 16:46:48 KST 2014,1690,126.96,35.202
1141,Tue Sep 02 16:46:48 KST 2014,2333,128.684,35.71
1138,Tue Sep 02 16:46:48 KST 2014,2381,126.56537417550734,35.033094978090446
1135,Tue Sep 02 16:46:48 KST 2014,51,127.34923701568266,36.3351136300738
1134,Tue Sep 02 16:46:48 KST 2014,1931,126.835,34.819
1133,Tue Sep 02 16:46:48 KST 2014,207,128.45561119119003,35.87481291224632
1131,Tue Sep 02 16:46:48 KST 2014,1732,126.7148668588561,33.38024103436346
1130,Tue Sep 02 16:46:48 KST 2014,1110,126.96147317227849,37.259370156826634
1129,Tue Sep 02 16:46:48 KST 2014,2798,127.379,36.245
1126,Tue Sep 02 16:46:48 KST 2014,132,128.9,36.013
1125,Tue Sep 02 16:46:48 KST 2014,1965,126.65378163630069,37.51165996886548
1123,Tue Sep 02 16:46:48 KST 2014,1282,128.768,37.137
1122,Tue Sep 02 16:46:48 KST 2014,935,128.5103173604705,35.824350645756454
1121,Tue Sep 02 16:46:48 KST 2014,936,127.32557790590405,37.60095781826569
1119,Tue Sep 02 16:46:48 KST 2014,515,127.514,36.039
1118,Tue Sep 02 16:46:48 KST 2014,1434,127.071,34.988
1117,Tue Sep 02 16:46:48 KST 2014,165,127.00505251239609,37.5438975596749
1116,Tue Sep 02 16:46:48 KST 2014,2868,129.03572080258303,35.132909899677124
1115,Tue Sep 02 16:46:48 KST 2014,2102,127.885255667666,35.24611850784133
1114,Tue Sep 02 16:46:48 KST 2014,2714,126.74991879612537,37.47744562384688
1113,Tue Sep 02 16:46:48 KST 2014,2269,129.064,35.518
1112,Tue Sep 02 16:46:48 KST 2014,362,127.169,35.089
1110,Tue Sep 02 16:46:48 KST 2014,1576,128.376,35.618
1109,Tue Sep 02 16:46:48 KST 2014,1371,129.2059196552122,36.49212338560886
1108,Tue Sep 02 16:46:48 KST 2014,144,129.433,35.804
1106,Tue Sep 02 16:46:48 KST 2014,1591,127.224,37.074
1105,Tue Sep 02 16:46:48 KST 2014,2229,126.81787173662357,37.361062551891266
1104,Tue Sep 02 16:46:48 KST 2014,189,129.044,36.873
1103,Tue Sep 02 16:46:48 KST 2014,106,127.88959253920666,35.74789526637446
1102,Tue Sep 02 16:46:48 KST 2014,2942,127.2184731722785,37.42237015682663
1101,Tue Sep 02 16:46:48 KST 2014,103,127.09187173662357,37.52506255189127
1100,Tue Sep 02 16:46:48 KST 2014,1374,128.921,35.122
1097,Tue Sep 02 16:46:48 KST 2014,926,127.10847317227848,37.572370156826636
1096,Tue Sep 02 16:46:48 KST 2014,460,129.09591965521219,35.28388149215868
1094,Tue Sep 02 16:46:48 KST 2014,2219,126.66195208141137,37.48606657057198
1093,Tue Sep 02 16:46:48 KST 2014,1697,128.192,35.233
1092,Tue Sep 02 16:46:48 KST 2014,1551,127.26287173662357,37.70306255189127
1091,Tue Sep 02 16:46:48 KST 2014,3,127.999,36.872
1089,Tue Sep 02 16:46:48 KST 2014,1052,127.00667776176199,37.06318995618082
1087,Tue Sep 02 16:46:48 KST 2014,2823,128.54093342942804,37.790957818265696
1086,Tue Sep 02 16:46:48 KST 2014,1252,127.55487173662357,37.30106255189127
1085,Tue Sep 02 16:46:48 KST 2014,559,126.97787173662357,37.25206255189127
1084,Tue Sep 02 16:46:48 KST 2014,2886,127.86757302813652,37.49463558002768
1083,Tue Sep 02 16:46:48 KST 2014,610,126.904,35.29
1081,Tue Sep 02 16:46:48 KST 2014,1292,129.226,36.816
1080,Tue Sep 02 16:46:48 KST 2014,388,128.06176298431734,37.63351219441883
1079,Tue Sep 02 16:46:48 KST 2014,1039,128.593,36.944
1078,Tue Sep 02 16:46:48 KST 2014,779,127.32299024446495,37.47307144833949
1077,Tue Sep 02 16:46:48 KST 2014,2757,127.45595695917895,37.53985796240775
1076,Tue Sep 02 16:46:48 KST 2014,361,128.4831136300738,37.69051707218636
1075,Tue Sep 02 16:46:48 KST 2014,944,127.95,36.897
1073,Tue Sep 02 16:46:48 KST 2014,2499,129.132,37.139
1071,Tue Sep 02 16:46:48 KST 2014,2299,126.91147317227848,37.378370156826634
1070,Tue Sep 02 16:46:48 KST 2014,506,127.64514203759225,36.47952596863468
1068,Tue Sep 02 16:46:48 KST 2014,2837,126.76363959870848,36.68827517873617
1067,Tue Sep 02 16:46:48 KST 2014,979,127.169,35.68
1066,Tue Sep 02 16:46:48 KST 2014,1052,128.61322037303967,35.67167776176199
1065,Tue Sep 02 16:46:48 KST 2014,378,127.286,37.017
1064,Tue Sep 02 16:46:48 KST 2014,2028,126.8478668588561,33.34924103436346
1063,Tue Sep 02 16:46:48 KST 2014,2778,128.43200487776753,35.752494117562264
1062,Tue Sep 02 16:46:48 KST 2014,166,128.45,35.681
1061,Tue Sep 02 16:46:48 KST 2014,472,127.12232711600555,37.38886284017533
1060,Tue Sep 02 16:46:48 KST 2014,621,127.28078163630069,37.54565996886548
1057,Tue Sep 02 16:46:48 KST 2014,2499,129.252,37.112
1056,Tue Sep 02 16:46:48 KST 2014,1273,126.732,35.793
1055,Tue Sep 02 16:46:48 KST 2014,901,127.3742418934502,35.85534576798891
1053,Tue Sep 02 16:46:48 KST 2014,2307,127.41547317227847,37.277370156826635
1052,Tue Sep 02 16:46:48 KST 2014,2916,128.69624878055814,35.88495494983856
1051,Tue Sep 02 16:46:48 KST 2014,1290,128.587,35.855
1049,Tue Sep 02 16:46:48 KST 2014,2395,126.40071994349631,33.28135954220479
1048,Tue Sep 02 16:46:48 KST 2014,2694,127.70375322878226,37.31424189345019
1047,Tue Sep 02 16:46:48 KST 2014,2535,127.07403328528599,37.554437586485456
1042,Tue Sep 02 16:46:48 KST 2014,533,127.02606169280445,37.10927030096866
1041,Tue Sep 02 16:46:48 KST 2014,1945,129.028,36.872
1038,Tue Sep 02 16:46:48 KST 2014,963,126.87747317227848,37.43337015682663
1037,Tue Sep 02 16:46:48 KST 2014,1485,128.068,37.112
1035,Tue Sep 02 16:46:48 KST 2014,63,128.855,36.109
1033,Tue Sep 02 16:46:48 KST 2014,4,128.414,35.832
1030,Tue Sep 02 16:46:48 KST 2014,545,128.55601176487545,35.83985165042665
1029,Tue Sep 02 16:46:48 KST 2014,38,127.575,36.33
1028,Tue Sep 02 16:46:48 KST 2014,742,128.45107833544742,35.86746915359778
1026,Tue Sep 02 16:46:48 KST 2014,2951,128.02229870848709,37.830986225784144
1025,Tue Sep 02 16:46:48 KST 2014,632,128.50063271160056,35.847093543876845
1023,Tue Sep 02 16:46:48 KST 2014,1935,127.24455925392067,37.281957818265695
1022,Tue Sep 02 16:46:48 KST 2014,865,127.879,34.807
1021,Tue Sep 02 16:46:48 KST 2014,2836,129.028,36.86
1020,Tue Sep 02 16:46:48 KST 2014,2056,128.317,35.092
1019,Tue Sep 02 16:46:48 KST 2014,2850,126.79092654232012,37.61353859259696
1018,Tue Sep 02 16:46:48 KST 2014,1208,127.38,34.942
1017,Tue Sep 02 16:46:48 KST 2014,2440,129.049,35.99
1016,Tue Sep 02 16:46:48 KST 2014,2772,127.907,34.791
1014,Tue Sep 02 16:46:48 KST 2014,2348,127.154,35.491
1012,Tue Sep 02 16:46:48 KST 2014,2270,126.2418668588561,33.24924103436346
1010,Tue Sep 02 16:46:48 KST 2014,2193,126.93942123500915,37.61224275253704
1009,Tue Sep 02 16:46:48 KST 2014,1067,128.421,35.544
1007,Tue Sep 02 16:46:48 KST 2014,119,127.03247317227849,37.631370156826634
1006,Tue Sep 02 16:46:48 KST 2014,421,126.99131736047046,35.729293830719556
1005,Tue Sep 02 16:46:48 KST 2014,1636,126.84342123500915,37.49524275253704
1004,Tue Sep 02 16:46:48 KST 2014,1592,128.37,35.453
1003,Tue Sep 02 16:46:48 KST 2014,2050,129.08,35.774
1002,Tue Sep 02 16:46:48 KST 2014,963,127.141,35.134
1001,Tue Sep 02 16:46:48 KST 2014,1050,128.341,37.032
1000,Tue Sep 02 16:46:48 KST 2014,84,128.27401377421586,36.175540601937286
996,Tue Sep 02 16:46:48 KST 2014,2167,126.70042123500914,37.535242752537044
994,Tue Sep 02 16:46:48 KST 2014,152,127.567,36.929
992,Tue Sep 02 16:46:48 KST 2014,1559,127.24547317227848,37.506370156826634
991,Tue Sep 02 16:46:48 KST 2014,1834,128.203,36.444
989,Tue Sep 02 16:46:48 KST 2014,887,127.25053572416977,35.666497561116216
988,Tue Sep 02 16:46:48 KST 2014,2519,128.429,36.072
987,Tue Sep 02 16:46:48 KST 2014,1246,127.01544562384687,37.50218507841329
986,Tue Sep 02 16:46:48 KST 2014,386,128.47561750317112,35.86720373039668
985,Tue Sep 02 16:46:48 KST 2014,2077,129.062,35.29
984,Tue Sep 02 16:46:48 KST 2014,1971,128.735,37.243
983,Tue Sep 02 16:46:48 KST 2014,332,127.058,36.978
982,Tue Sep 02 16:46:48 KST 2014,1497,128.53,35.138
981,Tue Sep 02 16:46:48 KST 2014,414,127.43,36.74
980,Tue Sep 02 16:46:48 KST 2014,1051,127.31567288399447,37.145228119234325
979,Tue Sep 02 16:46:48 KST 2014,2278,127.04887173662357,37.42006255189127
978,Tue Sep 02 16:46:48 KST 2014,1993,126.95592654232011,37.68553859259696
977,Tue Sep 02 16:46:48 KST 2014,437,126.5778668588561,33.32524103436346
976,Tue Sep 02 16:46:48 KST 2014,2483,128.83915179312731,35.16835064575645
975,Tue Sep 02 16:46:48 KST 2014,105,128.471,37.1
974,Tue Sep 02 16:46:48 KST 2014,2659,127.0070525123961,37.6048975596749
973,Tue Sep 02 16:46:48 KST 2014,634,127.661,34.871
972,Tue Sep 02 16:46:48 KST 2014,453,126.73787173662357,37.32406255189127
971,Tue Sep 02 16:46:48 KST 2014,519,127.639,36.607
970,Tue Sep 02 16:46:48 KST 2014,1474,128.717,35.669
968,Tue Sep 02 16:46:48 KST 2014,2267,127.276,35.311
966,Tue Sep 02 16:46:48 KST 2014,558,129.126,35.46
965,Tue Sep 02 16:46:48 KST 2014,2692,128.49811162073343,35.83976298431734
964,Tue Sep 02 16:46:48 KST 2014,1804,126.851,35.274
962,Tue Sep 02 16:46:48 KST 2014,1273,128.48604992792897,35.75508177900139
960,Tue Sep 02 16:46:48 KST 2014,1969,127.206,37.326
959,Tue Sep 02 16:46:48 KST 2014,722,128.921,35.216
958,Tue Sep 02 16:46:48 KST 2014,401,127.22919397486162,37.70584906595943
957,Tue Sep 02 16:46:48 KST 2014,2567,126.9690568150369,35.233203730396674
956,Tue Sep 02 16:46:48 KST 2014,2740,129.1438530846402,35.547724821263834
953,Tue Sep 02 16:46:48 KST 2014,1080,127.32536241063188,37.6372614045204
952,Tue Sep 02 16:46:48 KST 2014,2149,126.939,35.145
951,Tue Sep 02 16:46:48 KST 2014,2803,127.79914203759222,35.162966714714
950,Tue Sep 02 16:46:48 KST 2014,716,127.755,36.87
948,Tue Sep 02 16:46:48 KST 2014,1026,127.5209707333947,37.18889124769375
946,Tue Sep 02 16:46:48 KST 2014,2592,129.165,35.439
945,Tue Sep 02 16:46:48 KST 2014,443,127.895,36.853
944,Tue Sep 02 16:46:48 KST 2014,554,127.443,36.252
943,Tue Sep 02 16:46:48 KST 2014,1502,128.48682467712177,35.86134232443496
942,Tue Sep 02 16:46:48 KST 2014,1243,126.97652596863468,37.46939368657753
940,Tue Sep 02 16:46:48 KST 2014,1198,127.076,34.834
939,Tue Sep 02 16:46:48 KST 2014,2562,128.61864447647602,38.12163558002768
938,Tue Sep 02 16:46:48 KST 2014,1396,128.4301655673431,35.80207546702023
937,Tue Sep 02 16:46:48 KST 2014,1094,126.857,35.02
936,Tue Sep 02 16:46:48 KST 2014,1508,128.204,35.338
935,Tue Sep 02 16:46:48 KST 2014,2403,127.31978163630068,37.29265996886548
934,Tue Sep 02 16:46:48 KST 2014,2985,126.8483790532749,35.03896183694649
932,Tue Sep 02 16:46:48 KST 2014,1592,129.13,36.492
931,Tue Sep 02 16:46:48 KST 2014,148,128.628,35.206
928,Tue Sep 02 16:46:48 KST 2014,153,128.764,37.323
927,Tue Sep 02 16:46:48 KST 2014,163,127.24584332910517,38.19121922278601
926,Tue Sep 02 16:46:48 KST 2014,1021,128.833,35.832
922,Tue Sep 02 16:46:48 KST 2014,665,126.69618708775367,37.508199711715925
921,Tue Sep 02 16:46:48 KST 2014,355,128.8,35.526
920,Tue Sep 02 16:46:48 KST 2014,1136,126.4908668588561,33.38368665821034
919,Tue Sep 02 16:46:48 KST 2014,2569,129.342,35.593
918,Tue Sep 02 16:46:48 KST 2014,2513,126.40927919741698,33.38300889644834
917,Tue Sep 02 16:46:48 KST 2014,2751,126.84942123500915,37.55124275253704
916,Tue Sep 02 16:46:48 KST 2014,1095,127.697,34.887
915,Tue Sep 02 16:46:48 KST 2014,750,126.96836241063188,37.5372614045204
914,Tue Sep 02 16:46:48 KST 2014,1018,127.4823624106319,37.4032614045204
913,Tue Sep 02 16:46:48 KST 2014,2225,127.14778163630069,37.56765996886548
912,Tue Sep 02 16:46:48 KST 2014,2477,128.831983357357,35.87157934011762
911,Tue Sep 02 16:46:48 KST 2014,2841,127.996,37.305
910,Tue Sep 02 16:46:48 KST 2014,1367,127.53936241063188,37.51326140452041
909,Tue Sep 02 16:46:48 KST 2014,1932,127.308,35.236
908,Tue Sep 02 16:46:48 KST 2014,840,126.97436241063188,37.5862614045204
907,Tue Sep 02 16:46:48 KST 2014,1808,127.087,35.042
906,Tue Sep 02 16:46:48 KST 2014,804,127.01552596863466,37.35739368657754
905,Tue Sep 02 16:46:48 KST 2014,2108,127.21967776176199,37.67528493427123
904,Tue Sep 02 16:46:48 KST 2014,1755,129.127,36.602
903,Tue Sep 02 16:46:48 KST 2014,724,127.0093624106319,37.20526140452041
902,Tue Sep 02 16:46:48 KST 2014,2963,129.205677761762,36.54221348593174
898,Tue Sep 02 16:46:48 KST 2014,1673,127.23052596863467,37.41439368657753
897,Tue Sep 02 16:46:48 KST 2014,798,126.794,36.196
895,Tue Sep 02 16:46:48 KST 2014,2384,126.6927816363007,37.54965996886548
894,Tue Sep 02 16:46:48 KST 2014,1661,129.151,36.924
892,Tue Sep 02 16:46:48 KST 2014,1043,127.52267288399445,36.238288952952004
891,Tue Sep 02 16:46:48 KST 2014,2717,127.66993342942803,37.31424677121772
890,Tue Sep 02 16:46:48 KST 2014,341,126.80286685885609,33.546241034363455
889,Tue Sep 02 16:46:48 KST 2014,788,128.25229383071957,37.49018020064576
888,Tue Sep 02 16:46:48 KST 2014,2199,127.603,37.259
887,Tue Sep 02 16:46:48 KST 2014,2819,126.72542123500914,37.462242752537044
886,Tue Sep 02 16:46:48 KST 2014,2236,127.50193830719557,36.40317532287823
885,Tue Sep 02 16:46:48 KST 2014,1744,129.16,35.79
884,Tue Sep 02 16:46:48 KST 2014,1149,126.93110530875228,37.60092108942581
883,Tue Sep 02 16:46:48 KST 2014,1679,126.803,35.642
882,Tue Sep 02 16:46:48 KST 2014,1556,128.504,34.986
880,Tue Sep 02 16:46:48 KST 2014,2663,127.13336241063189,37.517261404520404
879,Tue Sep 02 16:46:48 KST 2014,984,126.9537913918358,37.57204160660748
878,Tue Sep 02 16:46:48 KST 2014,84,128.893,36.133
877,Tue Sep 02 16:46:48 KST 2014,2609,126.97909010032288,37.020208608164225
876,Tue Sep 02 16:46:48 KST 2014,2342,127.672,36.97
875,Tue Sep 02 16:46:48 KST 2014,2756,126.98162094672512,36.48590989967712
874,Tue Sep 02 16:46:48 KST 2014,911,127.60835552352398,37.35406169280443
873,Tue Sep 02 16:46:48 KST 2014,22,129.02465423201107,35.22102840751845
871,Tue Sep 02 16:46:48 KST 2014,2966,126.8568668588561,33.36724103436345
868,Tue Sep 02 16:46:48 KST 2014,1120,128.283,35.61
867,Tue Sep 02 16:46:48 KST 2014,756,128.4562903871656,35.784
866,Tue Sep 02 16:46:48 KST 2014,2087,128.229,35.354
865,Tue Sep 02 16:46:48 KST 2014,1845,127.31987173662357,37.721062551891265
864,Tue Sep 02 16:46:48 KST 2014,1287,128.683,35.239
863,Tue Sep 02 16:46:48 KST 2014,1103,128.33069641374536,37.195943184963106
862,Tue Sep 02 16:46:48 KST 2014,1731,126.90852596863466,37.23439368657753
861,Tue Sep 02 16:46:48 KST 2014,1298,126.89642123500914,37.62124275253704
860,Tue Sep 02 16:46:48 KST 2014,2884,128.05,37.048
859,Tue Sep 02 16:46:48 KST 2014,619,127.0556126254036,37.52087402992393
857,Tue Sep 02 16:46:48 KST 2014,821,127.45747403136532,36.491128263376375
855,Tue Sep 02 16:46:48 KST 2014,2005,126.92287173662358,37.34806255189127
854,Tue Sep 02 16:46:48 KST 2014,2857,127.386,37.017
853,Tue Sep 02 16:46:48 KST 2014,2154,128.359,35.911
852,Tue Sep 02 16:46:48 KST 2014,137,128.4614338589714,35.794248780558114
851,Tue Sep 02 16:46:48 KST 2014,1027,126.46886685885609,33.26424103436346
850,Tue Sep 02 16:46:48 KST 2014,2297,128.52967087465407,35.84279139183579
848,Tue Sep 02 16:46:48 KST 2014,300,128.702,35.494
847,Tue Sep 02 16:46:48 KST 2014,1853,127.07061606895755,37.584398564345
846,Tue Sep 02 16:46:48 KST 2014,447,127.856,37.154
845,Tue Sep 02 16:46:48 KST 2014,2029,127.31097073339473,36.998891247693756
844,Tue Sep 02 16:46:48 KST 2014,1470,127.2664731722785,37.067370156826634
842,Tue Sep 02 16:46:48 KST 2014,352,128.852,35.126
841,Tue Sep 02 16:46:48 KST 2014,302,126.84242123500914,37.736242752537045
840,Tue Sep 02 16:46:48 KST 2014,2028,127.251,34.869
839,Tue Sep 02 16:46:48 KST 2014,2118,128.663644476476,35.922734576798895
838,Tue Sep 02 16:46:48 KST 2014,2120,127.15552596863466,37.429393686577534
837,Tue Sep 02 16:46:48 KST 2014,1014,129.406,35.715
836,Tue Sep 02 16:46:48 KST 2014,171,129.141,37.293
835,Tue Sep 02 16:46:48 KST 2014,2857,127.987,36.89
834,Tue Sep 02 16:46:48 KST 2014,295,127.61604705950184,37.381474031365315
833,Tue Sep 02 16:46:48 KST 2014,1306,127.46036241063189,37.4032614045204
832,Tue Sep 02 16:46:48 KST 2014,2766,127.53587173662356,37.27606255189127
831,Tue Sep 02 16:46:48 KST 2014,2770,127.51011363007379,36.48008522255535
830,Tue Sep 02 16:46:48 KST 2014,1532,126.97553084640222,36.91779626960332
829,Tue Sep 02 16:46:48 KST 2014,2312,127.857,37.257
827,Tue Sep 02 16:46:48 KST 2014,105,127.5111371598247,37.2255073166513
826,Tue Sep 02 16:46:48 KST 2014,1265,127.153,35.079
824,Tue Sep 02 16:46:48 KST 2014,1161,129.156,35.629
823,Tue Sep 02 16:46:48 KST 2014,514,129.247,35.721
821,Tue Sep 02 16:46:48 KST 2014,1248,126.95442123500914,37.48424275253704
820,Tue Sep 02 16:46:48 KST 2014,2207,126.803,37.266
816,Tue Sep 02 16:46:48 KST 2014,1856,126.99894175074951,37.59478880736867
815,Tue Sep 02 16:46:48 KST 2014,1853,127.305,34.944
814,Tue Sep 02 16:46:48 KST 2014,1674,127.2230657114852,37.6413936865775
812,Tue Sep 02 16:46:48 KST 2014,729,128.9692987084871,35.21435064575646
811,Tue Sep 02 16:46:48 KST 2014,1982,126.71616068957564,33.46315093404057
809,Tue Sep 02 16:46:48 KST 2014,858,127.69178651406827,37.24789124769374
808,Tue Sep 02 16:46:48 KST 2014,374,126.93642123500913,37.47524275253704
807,Tue Sep 02 16:46:48 KST 2014,1712,128.95,35.653
806,Tue Sep 02 16:46:48 KST 2014,226,128.886,36.882
804,Tue Sep 02 16:46:48 KST 2014,726,127.41571506572876,37.83966886531367
802,Tue Sep 02 16:46:48 KST 2014,1691,126.92792654232012,37.69453859259696
800,Tue Sep 02 16:46:48 KST 2014,1762,127.00247317227848,37.34237015682663
798,Tue Sep 02 16:46:48 KST 2014,492,128.236,35.679
795,Tue Sep 02 16:46:48 KST 2014,947,128.316,35.0
794,Tue Sep 02 16:46:48 KST 2014,26,128.252,37.093
793,Tue Sep 02 16:46:48 KST 2014,980,126.879,36.938
792,Tue Sep 02 16:46:48 KST 2014,1205,126.99403672883993,37.52532510666515
791,Tue Sep 02 16:46:48 KST 2014,2431,127.48336241063188,37.7282614045204
790,Tue Sep 02 16:46:48 KST 2014,833,127.74000487776753,37.73107144833949
789,Tue Sep 02 16:46:48 KST 2014,1415,128.73631736047048,37.590806025138384
788,Tue Sep 02 16:46:48 KST 2014,1842,126.96836241063188,37.6152614045204
787,Tue Sep 02 16:46:48 KST 2014,652,127.01542410343635,37.52729038716559
785,Tue Sep 02 16:46:48 KST 2014,970,127.2649707333947,37.05289124769376
784,Tue Sep 02 16:46:48 KST 2014,2991,126.88178163630069,37.56965996886548
783,Tue Sep 02 16:46:48 KST 2014,2619,127.6277532287823,37.447806025138384
782,Tue Sep 02 16:46:48 KST 2014,466,127.67374835101475,37.34169727283212
781,Tue Sep 02 16:46:48 KST 2014,924,128.909,35.665
780,Tue Sep 02 16:46:48 KST 2014,1902,126.88778163630069,37.55765996886548
779,Tue Sep 02 16:46:48 KST 2014,2901,127.00747317227848,37.36937015682663
778,Tue Sep 02 16:46:48 KST 2014,2861,128.79,36.069
777,Tue Sep 02 16:46:48 KST 2014,1533,126.76878163630069,37.50865996886548
776,Tue Sep 02 16:46:48 KST 2014,2542,126.951,34.977
775,Tue Sep 02 16:46:48 KST 2014,2704,127.42787173662356,37.49706255189127
774,Tue Sep 02 16:46:48 KST 2014,1684,128.465,35.658
773,Tue Sep 02 16:46:48 KST 2014,1835,128.6847727398524,35.36720373039668
771,Tue Sep 02 16:46:48 KST 2014,1445,129.221,35.955
770,Tue Sep 02 16:46:48 KST 2014,1634,127.27393342942804,37.391298708487085
769,Tue Sep 02 16:46:48 KST 2014,1045,127.3059707333947,36.846891247693755
768,Tue Sep 02 16:46:48 KST 2014,2304,126.52143099054422,35.177801147370886
767,Tue Sep 02 16:46:48 KST 2014,1182,127.807,36.996
766,Tue Sep 02 16:46:48 KST 2014,103,126.98592654232012,37.61053859259696
764,Tue Sep 02 16:46:48 KST 2014,1304,128.07155437615313,38.04145537938193
762,Tue Sep 02 16:46:48 KST 2014,552,129.36550243888377,36.19693342942801
761,Tue Sep 02 16:46:48 KST 2014,1912,128.111,36.343
760,Tue Sep 02 16:46:48 KST 2014,1212,126.91997847958946,37.564578764990856
759,Tue Sep 02 16:46:48 KST 2014,2137,127.26721262684502,37.3084505016144
757,Tue Sep 02 16:46:48 KST 2014,2242,127.00157934011762,37.59552740284827
756,Tue Sep 02 16:46:48 KST 2014,2303,127.44478163630068,37.26265996886548
754,Tue Sep 02 16:46:48 KST 2014,261,127.15492654232011,37.47653859259696
752,Tue Sep 02 16:46:48 KST 2014,1205,128.5,35.878
751,Tue Sep 02 16:46:48 KST 2014,2453,127.13536241063188,37.4782614045204
750,Tue Sep 02 16:46:48 KST 2014,115,127.35697073339472,36.87889124769376
749,Tue Sep 02 16:46:48 KST 2014,927,128.615325681792,35.814086656768914
748,Tue Sep 02 16:46:48 KST 2014,607,128.64302008619697,35.785869727283206
747,Tue Sep 02 16:46:48 KST 2014,1826,128.4939847915706,35.866472597151734
746,Tue Sep 02 16:46:48 KST 2014,809,129.0997678620849,35.1730568150369
745,Tue Sep 02 16:46:48 KST 2014,2922,128.72886284017528,35.09032223823801
741,Tue Sep 02 16:46:48 KST 2014,463,127.41967288399447,37.06781090290592
740,Tue Sep 02 16:46:48 KST 2014,858,127.505,37.257
739,Tue Sep 02 16:46:48 KST 2014,141,127.478,37.219
737,Tue Sep 02 16:46:48 KST 2014,1996,128.50329383071954,35.87846427583023
735,Tue Sep 02 16:46:48 KST 2014,527,127.11178163630069,37.40065996886548
734,Tue Sep 02 16:46:48 KST 2014,2041,128.87419885262912,36.557762984317336
733,Tue Sep 02 16:46:48 KST 2014,2341,127.75955925392067,37.364341749308124
732,Tue Sep 02 16:46:48 KST 2014,2652,129.01420860816418,35.2391558118081
731,Tue Sep 02 16:46:48 KST 2014,1932,126.784,34.869
729,Tue Sep 02 16:46:48 KST 2014,758,126.74844074607935,35.12346915359778
727,Tue Sep 02 16:46:48 KST 2014,234,126.99536097641831,37.52718737171375
726,Tue Sep 02 16:46:48 KST 2014,624,128.592,35.966
725,Tue Sep 02 16:46:48 KST 2014,2798,128.511,34.994
722,Tue Sep 02 16:46:48 KST 2014,1296,126.64474835101477,33.409008896448334
721,Tue Sep 02 16:46:48 KST 2014,519,128.083644476476,37.76291965521219
720,Tue Sep 02 16:46:48 KST 2014,1823,127.842,37.057
719,Tue Sep 02 16:46:48 KST 2014,1325,127.6070421817343,37.58677273985241
718,Tue Sep 02 16:46:48 KST 2014,1817,128.814,35.368
717,Tue Sep 02 16:46:48 KST 2014,2730,127.534,36.257
716,Tue Sep 02 16:46:48 KST 2014,1105,128.641,35.839
714,Tue Sep 02 16:46:48 KST 2014,868,127.01287173662357,37.71506255189127
713,Tue Sep 02 16:46:48 KST 2014,2615,126.83352596863467,37.395393686577535
712,Tue Sep 02 16:46:48 KST 2014,312,128.572,35.814
711,Tue Sep 02 16:46:48 KST 2014,417,127.261,35.444
709,Tue Sep 02 16:46:48 KST 2014,1962,128.854,35.153
706,Tue Sep 02 16:46:48 KST 2014,2226,129.158,36.406
705,Tue Sep 02 16:46:48 KST 2014,705,127.141,35.587
703,Tue Sep 02 16:46:48 KST 2014,509,129.224,36.158
702,Tue Sep 02 16:46:48 KST 2014,926,127.47387173662358,37.416062551891265
701,Tue Sep 02 16:46:48 KST 2014,2529,127.119033285286,37.570437586485454
700,Tue Sep 02 16:46:48 KST 2014,1991,127.0779417507495,37.58578880736867
699,Tue Sep 02 16:46:48 KST 2014,435,126.90872969903135,37.481715924815504
698,Tue Sep 02 16:46:48 KST 2014,1608,126.93545107674119,37.60758995473954
697,Tue Sep 02 16:46:48 KST 2014,1449,127.11847317227847,37.591370156826635
696,Tue Sep 02 16:46:48 KST 2014,2752,127.0437816363007,37.59365996886548
695,Tue Sep 02 16:46:48 KST 2014,2726,128.513,35.089
692,Tue Sep 02 16:46:48 KST 2014,1661,127.43497073339472,37.14389124769375
687,Tue Sep 02 16:46:48 KST 2014,1976,127.318,35.381
685,Tue Sep 02 16:46:48 KST 2014,543,126.51986685885609,33.29724103436346
683,Tue Sep 02 16:46:48 KST 2014,2063,128.40062094672507,35.738
682,Tue Sep 02 16:46:48 KST 2014,201,127.31087173662357,37.65406255189127
681,Tue Sep 02 16:46:48 KST 2014,695,129.271,36.701
680,Tue Sep 02 16:46:48 KST 2014,1163,128.613,35.691
679,Tue Sep 02 16:46:48 KST 2014,2178,129.062,35.99
677,Tue Sep 02 16:46:48 KST 2014,2263,129.059,36.454
675,Tue Sep 02 16:46:48 KST 2014,2084,128.92876786208487,35.227
